"","mouseID","sex","lon","lat","year","bodyweight","bodylength","BMI","HI","loc","batch","Ntrapped","observed_arg","chao1_arg","shannon_arg","simpson_eve_arg","simpson_dom_arg"
"744","AA_0501","F",11.6069,53.94049,2017,"14.056",75,0.0351874909592786,0.956521739130435,"53.9405   11.6069","Batch_1",4,110,110,3.51001020886897,0.159028787508595,0.0571651789171677
"745","SK_3066","F",12.16833333,48.89111111,2015,"12.64",68.8,1.34255320031541,0.913043478,"48.8911   12.1683","Batch_1",4,16,16,2.37602590799582,0.524106001374838,0.119250685617126
"746","AA_0527","M",13.9933,52.9094,2018,"11.82",73,-1.32230744150649,0.8,"52.9094   13.9933","Batch_1",1,39,39,2.84561240060692,0.247980031489501,0.103399557968486
"747","SK_3014","F",12.26722222,48.92555556,2015,"17.64",83.2,0.0173167140689145,0.695652174,"48.9256   12.2672","Batch_1",4,135,135,3.71587378163729,0.165119201151047,0.0448609692620259
"748","AA_0065","M",13.4642,52.4164,2016,"14",75,-0.0208125090407205,0,"52.4164   13.4642","Batch_1",7,34,34,2.88607636327376,0.343996566518157,0.0855001693870975
"749","AA_0665","F",14.1414,53.0783,2018,"7.62",57,1.5057330987674,0.76,"53.0783   14.1414","Batch_1",18,41,41,3.00663386183828,0.318350702647846,0.0766143868996547
"750","AA_0633","F",14.1414,53.0783,2018,"18.49",87.6,-1.0653944345064,0.84,"53.0783   14.1414","Batch_1",18,31,31,2.84322835201907,0.409243807280106,0.0788235861906399
"751","AA_0205","F",13.4464,53.0481,2016,"18.28",85,-0.133337846711895,0.64,"53.0481   13.4464","Batch_1",2,32,32,2.68969304356419,0.343238737228579,0.091044502296922
"752","AA_0374","M",14.1808,52.0747,2017,"15.4",77.68,0.201990700463402,0.55,"52.0747   14.1808","Batch_1",10,37,37,2.9005765893632,0.317869756312886,0.0850254750263934
"753","SK_2975","M",12.38361111,49.06638889,2015,"12.43",76.5,-2.2496913096914,0.45,"49.0664   12.3836","Batch_1",8,42,42,2.92240696485597,0.279583514683268,0.0851606856595138
"754","SK_3165","F",13.8756,52.6053,2015,"19.3",90.6,-1.57315203580775,0.88,"52.6053   13.8756","Batch_1",15,71,71,3.56440450535697,0.315435611153173,0.0446509732707834
"755","AA_0643","F",14.1414,53.0783,2018,"12.88",68.7,1.62647845369212,0.84,"53.0783   14.1414","Batch_1",18,29,29,2.76606822385944,0.390717775500656,0.0882549010638287
"756","AA_0100","F",13.4639,51.8625,2016,"5.823",59,-1.16977196876684,0,"51.8625   13.4639","Batch_1",1,82,82,3.25825945807326,0.175168169415272,0.0696195090234028
"757","AA_0466","F",13.3047,52.9936,2017,"13.1",74.57,-0.731933919520857,0,"52.9936   13.3047","Batch_1",2,24,24,2.68243297790469,0.446451468766303,0.0933285465087746
"758","AA_0605","M",14.0806,53.0336,2018,"16.28",82,-0.815580245410542,0.8235294118,"53.0336   14.0806","Batch_1",9,47,47,3.11084568480009,0.276594637855171,0.0769233847397346
"759","AA_0622","F",13.66,52.7369,2018,"12.89",70,1.06545015979487,0,"52.7369   13.66","Batch_1",11,100,100,3.40506221237567,0.146973950115803,0.06803926812963
"760","SK_3170","F",13.666418,52.733898,2015,"19.3",84.8,0.974512660041529,0.08,"52.7339   13.6664","Batch_1",15,27,27,2.6835634049875,0.38622727967471,0.0958944098102821
"761","AA_0268","M",13.7072,52.2422,2017,"17.83",82,0.734419754589455,0.15,"52.2422   13.7072","Batch_1",1,50,50,3.12582208861961,0.275279571792311,0.0726534114746783
"762","SK_3155","M",13.5472,52.9217,2015,"17.3",81.4,0.467971274849725,0.1,"52.9217   13.5472","Batch_1",4,51,51,3.05352591361618,0.254178224617487,0.0771421043905816
"763","SK_3139","M",13.7586,53.1406,2015,"19.17",80.9,2.55759754173328,0.9,"53.1406   13.7586","Batch_1",5,57,57,3.2529193235985,0.257257627609995,0.0681956831061175
"764","AA_0307","F",13.8675,52.2428,2017,"16.75",78.75,1.08199048933259,0.12,"52.2428   13.8675","Batch_1",6,47,47,3.16684572507609,0.294256085311592,0.0723063916321416
"765","SK_3189","M",13.3306,53.2903,2015,"18.02",80,1.80292482212369,0.9,"53.2903   13.3306","Batch_1",1,40,40,2.81945735624229,0.281712272997631,0.0887430275365043
"766","SK_3194","M",14.0569,52.8092,2015,"14.55",73.8,1.05629053147982,0.85,"52.8092   14.0569","Batch_1",4,22,22,2.18462421895514,0.28503506975869,0.159470010104466
"767","AA_0369","M",13.4864,53.1275,2017,"17.97",84.51,-0.228104105166012,0.95,"53.1275   13.4864","Batch_1",9,40,40,2.89161293017265,0.279944587769686,0.0893033874995569
"768","AA_0432","F",13.6686,52.4936,2017,"11.54",73.92,-2.00641977257224,0.043478261,"52.4936   13.6686","Batch_1",6,44,44,2.96227731621089,0.277667806216754,0.0818505862704562
"769","AA_0302","M",13.676085,52.497666,2017,"17.9",84.25,-0.183898446386559,0.388888889,"52.4977   13.6761","Batch_1",4,36,36,3.06464319564132,0.411494458496495,0.0675046217615452
"770","AA_0401","F",14.1808,52.0747,2017,"14.04",75.24,-0.0862331171448274,0.869565217,"52.0747   14.1808","Batch_1",10,43,43,3.02973823700806,0.294113612062481,0.0790708522138988
"771","SK_2991","M",12.245,49.67722222,2015,"19.51",84.6,1.27236316679495,0.058823529,"49.6772   12.245","Batch_1",7,46,46,3.04098713674066,0.282495464457887,0.0769539096017003
"772","AA_0287","M",13.8756,52.6053,2017,"7.89",65.91,-2.13800697709762,0.9,"52.6053   13.8756","Batch_1",7,44,44,3.05637436498412,0.33267965309733,0.0683157882235243
"773","SK_3094","F",13.7414,52.9753,2015,"13.91",73.9,0.372365278103107,0.76,"52.9753   13.7414","Batch_1",2,47,47,3.26468703971329,0.377887789565604,0.0563040043425036
"774","AA_0534","M",13.2829,52.9574,2018,"21.02",82,3.92441975458946,0.1,"52.9574   13.2829","Batch_1",4,114,114,3.38794273848687,0.128274665600193,0.0683839617395832
"775","AA_0341","F",13.4864,53.1275,2017,"15.8",80.13,-0.474178007266031,0.913043478,"53.1275   13.4864","Batch_1",9,35,35,2.86608503236165,0.321092239740066,0.0889819965582415
"776","AA_0390","M",13.8975,52.2761,2017,"15.94",80.19,-0.36053315929206,0.25,"52.2761   13.8975","Batch_1",15,26,26,2.60234909832784,0.347441741287766,0.110699245056117
"777","AA_0335","F",14.0542,51.9744,2017,"13.65",76.7,-1.11754181644482,0.84,"51.9744   14.0542","Batch_1",1,58,58,3.24519422116678,0.239151260935182,0.0720940347248173
"778","SK_3130","M",13.666418,52.733898,2015,"20.37",81.5,3.49404602147302,0.05,"52.7339   13.6664","Batch_1",15,131,131,3.6079528221296,0.149094820562419,0.0511995504435629
"779","SK_3005","F",12.38361111,49.06638889,2015,"11.78",70.3,-0.176325600335267,0.48,"49.0664   12.3836","Batch_1",8,45,45,3.11520035336869,0.329385504454554,0.0674656957324856
"780","SK_3134","M",13.8517,52.5142,2015,"15.75",80.4,-0.642776191383158,0.5,"52.5142   13.8517","Batch_1",1,17,17,2.44093537134442,0.517050774371718,0.113767413815873
"781","AA_0546","M",13.66,52.7369,2018,"20.29",86,1.43740961952099,0.1,"52.7369   13.66","Batch_1",11,52,52,3.24121369858065,0.314841903862447,0.0610807170038302
"782","AA_0087","F",13.676085,52.497666,2016,"15.419",81,-1.23732771164343,0.782608696,"52.4977   13.6761","Batch_1",9,43,43,2.92289821518304,0.243291055102821,0.095588446289815
"783","SK_3054","M",12.35444444,49.125,2015,"12.82",73,-0.322307441506485,0.631578947,"49.125   12.3544","Batch_1",2,38,38,2.95153657485307,0.315809220847069,0.0833281226023088
"784","AA_0454","F",14.2606,52.0875,2017,"8.99",67.68,-1.81548396186542,0.826086957,"52.0875   14.2606","Batch_1",8,33,33,2.90602875109799,0.388267406971405,0.0780468042357778
"785","AA_0081","M",13.84,52.2678,2016,"18.354",86,-0.498590380479015,0.05,"52.2678   13.84","Batch_1",4,31,31,2.72664497342122,0.350311943302242,0.0920838273798088
"786","AA_0509","M",12.3881,53.6394,2017,"13.77",76,-0.690065042807839,0.823529412,"53.6394   12.3881","Batch_1",1,41,41,3.10889790140535,0.349016802527819,0.0698827211921838
"787","AA_0421","M",13.6686,52.4936,2017,"15.92",77.13,0.963579594035321,0.176470588,"52.4936   13.6686","Batch_1",6,50,50,3.21634736617795,0.322192309628874,0.0620747280499573
"788","AA_0592","F",14.1011,52.9456,2018,"13.93",75,-0.0908125090407208,0.88,"52.9456   14.1011","Batch_1",1,51,51,3.21481195375178,0.289185855013618,0.067803603797743
"789","SK_3178","M",13.843372,53.126703,2015,"16.23",83,-1.30483277917766,0.9,"53.1267   13.8434","Batch_1",1,51,51,3.19848730229857,0.286096368947295,0.0685357986520516
"790","SK_3025","M",12.52277778,49.36694444,2015,"16.96",82.8,-0.486982272424235,0.3,"49.3669   12.5228","Batch_1",2,131,131,3.82006223435839,0.18907654998419,0.0403730012362604
"791","AA_0182","F",13.1725,53.0503,2016,"17.69",88,-2.04109544801325,0.04,"53.0503   13.1725","Batch_1",1,41,41,2.8673498857387,0.280116852209056,0.087071676373959
"792","AA_0449","M",13.6506,53.2108,2017,"17.39",81.37,0.571148850862739,0.947368421,"53.2108   13.6506","Batch_1",6,49,49,3.1897178030427,0.31100704501225,0.0656196172807028
"793","AA_0281","M",13.5353,52.8969,2017,"11.39",74.14,-2.253055330001,0.214285714,"52.8969   13.5353","Batch_1",10,54,54,3.23980766796522,0.275573720531078,0.0671998711736016
"794","AA_0358","F",13.4408,53.0497,2017,"26.7",89.31,6.39348373275183,0.64,"53.0497   13.4408","Batch_1",14,140,140,4.00216427198604,0.19752244172173,0.036162256200336
"795","AA_0187","M",14.035471,53.020251,2016,"15.53",80,-0.687075177876309,0.85,"53.0203   14.0355","Batch_1",5,50,50,3.24170572714319,0.342115961913878,0.0584597102342587
"796","AA_0048","F",13.676085,52.497666,2016,"19.825",88,0.0939045519867503,0.72,"52.4977   13.6761","Batch_1",9,45,45,3.02802644121942,0.262058133713112,0.0847988265327037
"797","SK_3199","M",13.6025,52.2225,2015,"19.61",84.3,1.50413892692509,0,"52.2225   13.6025","Batch_1",8,57,57,3.37452246462489,0.342660384008495,0.0511989727084643
"798","AA_0141","M",13.7731,53.1164,2016,"12.47",74,-1.1115599752736,0.875,"53.1164   13.7731","Batch_1",3,37,37,2.88953520898025,0.325532581952905,0.0830240305436985
"799","AA_0256","F",13.6025,52.2225,2017,"19.31",83.51,1.55114842860111,0.16,"52.2225   13.6025","Batch_1",11,97,97,3.63984726540236,0.229487484516402,0.0449230526546586
"800","AA_0659","F",13.2144,53.1514,2018,"26.27",92,4.78189441691828,0.72,"53.1514   13.2144","Batch_1",14,32,32,2.85001081340938,0.353231763404703,0.0884688276580508
"801","AA_0075","F",13.3047,52.9936,2016,"17.084",84,-0.890085312944779,0,"52.9936   13.3047","Batch_1",8,56,56,3.29490493447075,0.278290594864369,0.0641672524572595
"802","AA_0566","F",13.66,52.7369,2018,"11.69",69,0.304702693561985,0.08,"52.7369   13.66","Batch_1",11,144,144,3.61865430452302,0.108530043759285,0.0639863783695411
"803","SK_3048","M",12.16111111,48.88694444,2015,"19.43",82.3,2.20264399445932,0.705882353,"48.8869   12.1611","Batch_1",1,35,35,2.6620494044797,0.271404553373253,0.105272473200312
"804","AA_0167","F",13.847336,51.853542,2016,"18.09",89,-2.08034798178037,0.52,"51.8535   13.8473","Batch_1",13,44,44,3.14068846190024,0.367204595623225,0.0618926696402033
"805","AA_0352","M",13.4408,53.0497,2017,"16.56",79.77,0.443952904890129,0.8,"53.0497   13.4408","Batch_1",14,37,37,2.79304671847237,0.290000081991664,0.0931966185713145
"806","AA_0439","M",14.0756,52.1736,2017,"17.88",81.9,0.828345007966165,0.684210526,"52.1736   14.0756","Batch_1",1,33,33,2.69957111981508,0.26667112439695,0.113634464067145
"807","AA_0249","M",13.6025,52.2225,2017,"25.74",94.62,3.10105277844843,0,"52.2225   13.6025","Batch_1",11,61,61,3.3456744245988,0.279796342943954,0.0585906250612954
"808","SK_3109","F",14.0569,52.8092,2015,"8.64",61.2,0.680872456945502,0.88,"52.8092   14.0569","Batch_1",4,48,48,2.96027523122987,0.226494922366129,0.0919814586379834
"809","SK_3124","F",13.666418,52.733898,2015,"17.74",80.2,1.43507431537027,0.04,"52.7339   13.6664","Batch_1",15,42,42,2.92047760084426,0.292788090794739,0.0813199872470756
"810","SK_3183","M",13.8119,52.8875,2015,"14.34",80.8,-2.22847720489,0.7,"52.8875   13.8119","Batch_1",2,23,23,2.48423019894448,0.381134247754004,0.114075974871792
"811","AA_0121","F",13.895,52.9581,2016,"21.55",94,-0.816610650615954,0.888888889,"52.9581   13.895","Batch_1",2,42,42,3.14606997350221,0.380312492195184,0.0626051583846062
"812","AA_0676","F",13.1781,52.9967,2018,"12.4",69,1.01470269356199,0.12,"52.9967   13.1781","Batch_1",5,66,66,3.49438499084902,0.294746453503517,0.0514052500765183
"813","AA_0199","F",13.1633,53.2397,2016,"11.32",70,-0.504549840205132,0.84,"53.2397   13.1633","Batch_1",6,30,30,2.55205992452359,0.297669367480225,0.111981066830962
"814","AA_0416","M",14.1736,52.0892,2017,"12.47",75.09,-1.59034523707976,0.85,"52.0892   14.1736","Batch_1",4,153,153,4.27499954853477,0.245973773208788,0.0265717260306059
"815","AA_0151","F",13.81,51.8978,2016,"19.01",85,0.596662153288105,0.12,"51.8978   13.81","Batch_1",12,45,45,3.1779198809347,0.34776071132492,0.0639008993786522
"816","AA_0583","M",12.6278,52.7269,2018,"14.25",77,-0.649317576574956,0,"52.7269   12.6278","Batch_1",6,57,57,3.19040250281298,0.241327298268042,0.0726973689882232
"817","AA_0384","F",13.8975,52.2761,2017,"16.61",79.55,0.590588462318895,0.24,"52.2761   13.8975","Batch_1",15,20,20,2.51904439130157,0.45548317814618,0.109773538077741
"818","AA_0377","F",13.8975,52.2761,2017,"22.69",88.89,2.56796979693402,0.28,"52.2761   13.8975","Batch_1",15,23,23,2.51987257085427,0.36560736779373,0.118920636451985
"819","AA_0144","F",14.0828,52.7,2016,"15.83",82,-1.26558024541054,0.869565217,"52.7   14.0828","Batch_1",1,31,31,2.83654935770904,0.387948465773233,0.083150385584937
"820","AA_0537","M",12.7797,52.7947,2018,"17.93",80,1.71292482212369,0.05,"52.7947   12.7797","Batch_1",2,70,70,3.34422496339565,0.232442679435666,0.0614590845381653
"821","AA_0596","M",14.0744,52.9906,2018,"16.94",81,0.283672288356575,0.9,"52.9906   14.0744","Batch_1",3,49,49,3.07657474856146,0.252204616056205,0.080919071127382
"822","AA_0190","F",13.847336,51.853542,2016,"21.23",95,-1.57586318438307,0.56,"51.8535   13.8473","Batch_1",13,45,45,3.03944182520821,0.301694273382942,0.0736580843018372
"823","AA_0541","M",12.3728,52.7536,2018,"20.99",89,0.819652018219632,0.15,"52.7536   12.3728","Batch_1",2,53,53,3.31354559134858,0.322497901940266,0.0585055729503526
"824","AA_0638","F",14.1414,53.0783,2018,"16.02",79.3,0.110401595760675,0.84,"53.0783   14.1414","Batch_1",18,30,30,2.7948804121442,0.383740387173489,0.0868642823312297
"825","SK_3129","F",13.666418,52.733898,2015,"20.81",85.6,2.13311063302783,0.04,"52.7339   13.6664","Batch_1",15,127,127,3.5548570877916,0.12790250087676,0.0615626410277815
"826","AA_0639","M",13.2144,53.1514,2018,"25.15",90.4,4.36469847094567,0.7,"53.1514   13.2144","Batch_1",14,64,64,3.45420313972378,0.286881409518417,0.0544650140496361
"827","AA_0329","M",14.0189,51.9661,2017,"16.09",80.24,-0.232495785980415,1,"51.9661   14.0189","Batch_1",2,55,55,3.12556253365892,0.224438942136921,0.0810100867911159
"828","SK_2994","F",12.245,49.67722222,2015,"14.67",80.3,-1.67885093800644,0.12,"49.6772   12.245","Batch_1",7,61,61,3.36541767036284,0.288532530238103,0.0568166182489808
"829","AA_0326","M",13.4589,53.1247,2017,"12.71",75.86,-1.68856968808044,0.7,"53.1247   13.4589","Batch_1",4,53,53,3.18847489326319,0.282898885846067,0.066694941098384
"830","AA_0442","M",14.2697,52.0439,2017,"15.35",77.39,0.279373935255868,0.947368421,"52.0439   14.2697","Batch_1",3,53,53,3.22496540727521,0.274343968023484,0.0687747015698439
"831","SK_3202","F",13.6025,52.2225,2015,"20.12",83.7,2.27769044718536,0,"52.2225   13.6025","Batch_1",8,54,54,3.26239910122004,0.298914760601629,0.0619525060630866
"832","AA_0520","F",13.679507,51.676761,2017,"20.143",85,1.7296621532881,0.45,"51.6768   13.6795","Batch_1",2,29,29,2.67437075532394,0.364968018739216,0.094481589756304
"833","AA_0409","F",14.1808,52.0747,2017,"12.98",67.4,2.29750674758937,0.8,"52.0747   14.1808","Batch_1",10,45,45,3.00747899171399,0.289741137117482,0.0766968144161446
"834","SK_3188","F",13.3067,53.2531,2015,"17.39",86,-1.46259038047901,0.88,"53.2531   13.3067","Batch_1",1,28,28,2.70331919952161,0.380924258979949,0.093756921152574
"835","AA_0598","M",14.0806,53.0336,2018,"11.21",72.2,-1.58090541449279,0.8235294118,"53.0336   14.0806","Batch_1",9,51,51,3.05984610433713,0.25342114886396,0.0773725603610954
"836","AA_0297","F",14.1161,52.7914,2017,"17.74",82.33,0.499466418446307,0.8,"52.7914   14.1161","Batch_1",4,143,143,3.85408658883432,0.163580520621248,0.0427496315970194
"837","SK_3060","F",12.23555556,48.88555556,2015,"19.85",86.3,0.865633859390854,0.695652174,"48.8856   12.2356","Batch_1",2,96,96,3.29902015268394,0.157282347410316,0.0662290895207191
"838","AA_0192","F",14.1267,52.7347,2016,"7.894",64,-1.29503463760243,0.88,"52.7347   14.1267","Batch_1",5,125,125,4.5111759090053,0.577349764346651,0.013856418576793
"839","SK_3204","M",13.6025,52.2225,2015,"13.12",66.5,2.83283402797978,0,"52.2225   13.6025","Batch_1",8,79,79,3.46751225528636,0.218177943160765,0.0580179080649506
"840","SK_3186","M",13.97029,53.00394,2015,"19.35",86.6,0.23385809926072,0.9,"53.0039   13.9703","Batch_1",4,62,62,3.26806939542837,0.267160022687999,0.0603721773032662
"841","AA_0619","F",13.7306,52.2594,2018,"24.89",85,6.47666215328811,0.3,"52.2594   13.7306","Batch_1",4,58,58,3.23651900921371,0.247400708710321,0.0696900966865564
"842","AA_0557","M",14.0908,52.8328,2018,"15.25",74,1.6684400247264,0.9473684211,"52.8328   14.0908","Batch_1",5,61,61,3.31695171891497,0.24533265073405,0.0668212835670289
"843","AA_0126","F",13.7875,52.7544,2016,"11.784",72,-0.919054907739367,0.235294118,"52.7544   13.7875","Batch_1",2,26,26,2.67738892164896,0.397354917893914,0.0967939157904342
"844","AA_0052","M",13.9289,52.5028,2016,"17.039",83,-0.495832779177659,0.578947368,"52.5028   13.9289","Batch_1",3,37,37,3.00464208986611,0.369666739747268,0.0731118711018057
"845","AA_0177","M",13.843372,53.126703,2016,"16.59",82,-0.505580245410544,0.714285714,"53.1267   13.8434","Batch_1",1,49,49,3.08180364609294,0.252181711281851,0.0809264207208782
"846","AA_0671","F",11.4563,53.6,2018,"21.25",82.9,3.75909247419905,0.1304348,"53.6   11.4563","Batch_1",1,52,52,3.15828649488755,0.252612365711567,0.0761275845566759
"847","AA_0426","M",14.321733,52.650566,2017,"16.91",79.85,0.758812702188762,0.9,"52.6506   14.3217","Batch_1",3,48,48,3.14527186110991,0.285211368297187,0.0730452417016746
